nome,local,pasta,tamanho,extensao
APOSTILA-CEPLAS-VESPERTINO-2026-02_5eace7f6.md,graphify-out/converted/APOSTILA-CEPLAS-VESPERTINO-2026-02_5eace7f6.md,graphify-out/converted,35703,.md
20_salarios_industria.png,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/MATERIAIS/imagens-apostila/20_salarios_industria.png,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/MATERIAIS/imagens-apostila,35568,.png
criar_apostila_ferramentas_digitais.py,scripts/criar_apostila_ferramentas_digitais.py,scripts,35198,.py
ATIVIDADE-14-08-2026.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026/ATIVIDADE-14-08-2026.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026,34879,.html
APRESENTACAO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_08/APRESENTACAO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_08,34080,.pptx
Apostila_Raciocinio_Logico_Professor.docx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/Apostila_Raciocinio_Logico_Professor.docx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,33823,.docx
281d83752ad9ea88438d132bd56f8d5f6e82655cfe07527b7577df624b269b8b.json,graphify-out/cache/ast/v0.9.47-s2/281d83752ad9ea88438d132bd56f8d5f6e82655cfe07527b7577df624b269b8b.json,graphify-out/cache/ast/v0.9.47-s2,33816,.json
5cd2e877a99db84c9d52e187f8ef5b9c3fc6080189b200a70e3c316e2a147392.json,graphify-out/cache/ast/v0.9.47-s2/5cd2e877a99db84c9d52e187f8ef5b9c3fc6080189b200a70e3c316e2a147392.json,graphify-out/cache/ast/v0.9.47-s2,33797,.json
ReforcoMatematicaRaciocinioLogico03.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/ReforcoMatematicaRaciocinioLogico03.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,33745,.html
SLIDE_AULA_05.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-05-07-08-2026/SLIDE_AULA_05.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-05-07-08-2026,33475,.html
a312f376d47cbd3b63d3495c58191b42f18d8e0986b36e94be500401ed45c55a.json,graphify-out/cache/ast/v0.9.47-s2/a312f376d47cbd3b63d3495c58191b42f18d8e0986b36e94be500401ed45c55a.json,graphify-out/cache/ast/v0.9.47-s2,32283,.json
92668022ef5f462ccf0506c1fa590d1748b64a32d34a8a1b852cde4671ec69ba.json,sistema/BANCO_DE_DADOS/graphify-out/cache/ast/v0.8.36/92668022ef5f462ccf0506c1fa590d1748b64a32d34a8a1b852cde4671ec69ba.json,sistema/BANCO_DE_DADOS/graphify-out/cache/ast/v0.8.36,32057,.json
Slide-Aula02-Fracoes-Proporcao-Logica.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/AULAS/Slide-Aula02-Fracoes-Proporcao-Logica.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/AULAS,31726,.html
d43ceacf22be40bf9fc2bc8630d6f66ccf642ddc7ec827d17bb73d8680696f55.json,sistema/graphify-out/cache/ast/v0.8.36/d43ceacf22be40bf9fc2bc8630d6f66ccf642ddc7ec827d17bb73d8680696f55.json,sistema/graphify-out/cache/ast/v0.8.36,31707,.json
716ea69a98359791cfea8bb8f8d24b765f02287022623029dad42fe0e0906002.json,graphify-out/cache/ast/v0.9.47-s2/716ea69a98359791cfea8bb8f8d24b765f02287022623029dad42fe0e0906002.json,graphify-out/cache/ast/v0.9.47-s2,31477,.json
Plano com SA Testes de sofwtare.pdf,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas/Plano com SA Testes de sofwtare.pdf,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas,31423,.pdf
ATIVIDADES-CEPLAS-VESPERTINO-2026-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/ATIVIDADES-CEPLAS-VESPERTINO-2026-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,31204,.docx
ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,30975,.docx
ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,30975,.docx
e5fc5507745e7680e58bd6dc5eba4054283f35cca670ea42715ea5b5b41bd4fa.json,graphify-out/cache/ast/v0.9.47-s2/e5fc5507745e7680e58bd6dc5eba4054283f35cca670ea42715ea5b5b41bd4fa.json,graphify-out/cache/ast/v0.9.47-s2,30655,.json
3ea7867039503ae1dd80be820c83418ab94fb63b366096a4ca2fb09887d0cf45.json,graphify-out/cache/ast/v0.9.47-s2/3ea7867039503ae1dd80be820c83418ab94fb63b366096a4ca2fb09887d0cf45.json,graphify-out/cache/ast/v0.9.47-s2,30457,.json
06f4d8cb23537b782e0b13cbb830ff333b23e8677e69a2d5fbd4b6da0c16778b.json,graphify-out/cache/ast/v0.9.47-s2/06f4d8cb23537b782e0b13cbb830ff333b23e8677e69a2d5fbd4b6da0c16778b.json,graphify-out/cache/ast/v0.9.47-s2,30432,.json
ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,30293,.docx
ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,30293,.docx
357425e5dfde181965fd6627a151b818fa7d3878b9076ad0fa0e66e0220f3df5.json,graphify-out/cache/ast/v0.9.47-s2/357425e5dfde181965fd6627a151b818fa7d3878b9076ad0fa0e66e0220f3df5.json,graphify-out/cache/ast/v0.9.47-s2,30240,.json
AULA 03-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 03-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,29957,.pptx
AULA 04-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 04-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,29953,.pptx
AULA 05-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 05-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,29936,.pptx
AULA 01-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 01-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,29921,.pptx
AULA 02-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 02-09-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,29917,.pptx
ae33851273b49cca9cc75acb03dc58e1b364f22f4378b4b10e97a218ed3e322d.json,graphify-out/cache/ast/v0.9.47-s2/ae33851273b49cca9cc75acb03dc58e1b364f22f4378b4b10e97a218ed3e322d.json,graphify-out/cache/ast/v0.9.47-s2,29771,.json
Avaliacao_Gestao_Controle_de_Materiais-15-questoes.docx,GESTAO-E-MATERIAIS/Avaliacao_Gestao_Controle_de_Materiais-15-questoes.docx,GESTAO-E-MATERIAIS,29411,.docx
SLIDE_AULA_08.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/SLIDE_AULA_08.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,29275,.html
AULA 06-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 06-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,28663,.pptx
AULA 09-15-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 09-15-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,28662,.pptx
AULA 08-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 08-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,28661,.pptx
AULA 07-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 07-14-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,28660,.pptx
AULA 10-15-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS/AULA 10-15-10-2026.pptx,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/AULAS,28621,.pptx
Apostila_Reforco_Matematica_Raciocinio_Logico.docx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/Apostila_Reforco_Matematica_Raciocinio_Logico.docx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,28496,.docx
d77b15b636243d4b3bbf150e6697f5035ab90210ababaaef4ac600945f5cb6cd.json,graphify-out/cache/ast/v0.9.47-s2/d77b15b636243d4b3bbf150e6697f5035ab90210ababaaef4ac600945f5cb6cd.json,graphify-out/cache/ast/v0.9.47-s2,28220,.json
GABARITO-ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/GABARITO-ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,28129,.docx
GABARITO-ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/GABARITO-ATIVIDADE-EPISODIO-02.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,28129,.docx
SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS_96a0a770.md,graphify-out/converted/SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS_96a0a770.md,graphify-out/converted,28105,.md
SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS_caed47a2.md,graphify-out/converted/SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS_caed47a2.md,graphify-out/converted,28105,.md
9e4f798d6950297f0e42e8a7e0a45e6d98fdda370f8f16deeb7624b14777fedd.json,graphify-out/cache/ast/v0.9.47-s2/9e4f798d6950297f0e42e8a7e0a45e6d98fdda370f8f16deeb7624b14777fedd.json,graphify-out/cache/ast/v0.9.47-s2,28033,.json
5e2043db69c7ed54aa47009e7ba5aa1bd77cad3d61eec91dc82decfb39f53ecb.json,graphify-out/cache/ast/v0.9.47-s2/5e2043db69c7ed54aa47009e7ba5aa1bd77cad3d61eec91dc82decfb39f53ecb.json,graphify-out/cache/ast/v0.9.47-s2,28021,.json
ORIENTACAO-GOOGLE-FORMS-API.html,sistema/ORIENTACAO-GOOGLE-FORMS-API.html,sistema,27998,.html
fd124532ce85509de4b60b3b746d679197720654b379f15168c404de9cfc65ff.json,graphify-out/cache/ast/v0.9.47-s2/fd124532ce85509de4b60b3b746d679197720654b379f15168c404de9cfc65ff.json,graphify-out/cache/ast/v0.9.47-s2,27790,.json
2d6c6ee52c2a90a00068fec8d8c32810a87f65d08cf8884f0355463a66ae81e4.json,graphify-out/cache/ast/v0.9.47-s2/2d6c6ee52c2a90a00068fec8d8c32810a87f65d08cf8884f0355463a66ae81e4.json,graphify-out/cache/ast/v0.9.47-s2,27788,.json
GABARITO-ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/GABARITO-ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,27700,.docx
GABARITO-ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/GABARITO-ATIVIDADE-EPISODIO-01.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,27700,.docx
CLAUDE.md,CLAUDE.md,.,27576,.md
gerar_slides.js,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/gerar_slides.js,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS,27500,.js
f32793f1f2820f3e4676fba2af38f476d10bf41161cdf607c8b008a2e62d2be8.json,graphify-out/cache/ast/v0.9.47-s2/f32793f1f2820f3e4676fba2af38f476d10bf41161cdf607c8b008a2e62d2be8.json,graphify-out/cache/ast/v0.9.47-s2,27474,.json
6daad25369329cea5e261f3b09fa4bea30657714c845339790cabf24a56af62a.json,graphify-out/cache/ast/v0.9.47-s2/6daad25369329cea5e261f3b09fa4bea30657714c845339790cabf24a56af62a.json,graphify-out/cache/ast/v0.9.47-s2,27469,.json
HISTORIA_COMPUTACAO_AULA_01.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-01-03-08-2026/HISTORIA_COMPUTACAO_AULA_01.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-01-03-08-2026,26933,.html
ecfb1641fbb34ad7c8a03aa72701e25a56603d5c1c3f17f581095e8495f15568.json,graphify-out/cache/ast/v0.9.47-s2/ecfb1641fbb34ad7c8a03aa72701e25a56603d5c1c3f17f581095e8495f15568.json,graphify-out/cache/ast/v0.9.47-s2,26819,.json
ATIVIDADE-CARREIRAS-TECNOLOGICAS-04-09-2026.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/ATIVIDADES/ATIVIDADE-CARREIRAS-TECNOLOGICAS-04-09-2026.docx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/ATIVIDADES,26738,.docx
dashboard-correcao-prova-pratica.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/dashboard-correcao-prova-pratica.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS,26535,.html
5e7e67abc3cdfe634b2275d6583b8904c1fa459e6962953dd965b0c70f06ead9.json,graphify-out/cache/ast/v0.9.47-s2/5e7e67abc3cdfe634b2275d6583b8904c1fa459e6962953dd965b0c70f06ead9.json,graphify-out/cache/ast/v0.9.47-s2,26326,.json
5c1f7a6e56fa84485ddb1ca2994e53ccd06709a513d67fb5cb8952faf157b73d.json,graphify-out/cache/ast/v0.9.47-s2/5c1f7a6e56fa84485ddb1ca2994e53ccd06709a513d67fb5cb8952faf157b73d.json,graphify-out/cache/ast/v0.9.47-s2,26126,.json
80038f5791328d77ca757978670fbcecbe64802823cce2f7eb02dd2150e1a110.json,graphify-out/cache/ast/v0.9.47-s2/80038f5791328d77ca757978670fbcecbe64802823cce2f7eb02dd2150e1a110.json,graphify-out/cache/ast/v0.9.47-s2,26090,.json
a934a84719c120bf3b322458016a1121f4e7cc8fed35f102c9f350ea8e96c4b1.json,graphify-out/cache/ast/v0.9.47-s2/a934a84719c120bf3b322458016a1121f4e7cc8fed35f102c9f350ea8e96c4b1.json,graphify-out/cache/ast/v0.9.47-s2,26062,.json
ReforcoMatematicaRaciocinioLogico02.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/ReforcoMatematicaRaciocinioLogico02.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,26036,.html
MIDIAS.js,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS/MIDIAS.js,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/AULAS,25993,.js
32c87b708e5f37f61be309fbcbb2a3d7ea987d85a0e26802946333348634953c.json,graphify-out/cache/ast/v0.9.47-s2/32c87b708e5f37f61be309fbcbb2a3d7ea987d85a0e26802946333348634953c.json,graphify-out/cache/ast/v0.9.47-s2,25875,.json
ATIVIDADE-06-Documento-Tecnico-Completo.md,sistema/BANCO_DE_DADOS/gabarito-avaliacao-pratica-banco-dados/ATIVIDADE-06-Documento-Tecnico-Completo.md,sistema/BANCO_DE_DADOS/gabarito-avaliacao-pratica-banco-dados,25748,.md
GOOGLE-DOCS-X-MICROSOFT-WORD-PADRÃO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/01-COMPARATIVOS/GOOGLE-DOCS-X-MICROSOFT-WORD-PADRÃO-EDITORIAL.html,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/VERSAO-CLAUDE/01-COMPARATIVOS,25684,.html
GUIA_DA_EQUIPE.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_09/GUIA_DA_EQUIPE.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_09,25657,.docx
a6eca3ef11328dc3698df99a91b85cc217c48d0d3f72c4dc4e619279c0920183.json,graphify-out/cache/ast/v0.9.47-s2/a6eca3ef11328dc3698df99a91b85cc217c48d0d3f72c4dc4e619279c0920183.json,graphify-out/cache/ast/v0.9.47-s2,25538,.json
ec59500e71e2f2ab1e4b158a06e81b280f1ce7c2bf806bfd33046b17c286fd65.json,graphify-out/cache/ast/v0.9.47-s2/ec59500e71e2f2ab1e4b158a06e81b280f1ce7c2bf806bfd33046b17c286fd65.json,graphify-out/cache/ast/v0.9.47-s2,25453,.json
Avaliação prática banco de dados_2f108be0.md,graphify-out/converted/Avaliação prática banco de dados_2f108be0.md,graphify-out/converted,25303,.md
Avaliação prática banco de dados_2f108be0.md,sistema/BANCO_DE_DADOS/graphify-out/converted/Avaliação prática banco de dados_2f108be0.md,sistema/BANCO_DE_DADOS/graphify-out/converted,25303,.md
FERRAMENTAS_MICROSOFT.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULA-13-24-08-2026-FERRAMENTAS_MICROSOFT/FERRAMENTAS_MICROSOFT.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULA-13-24-08-2026-FERRAMENTAS_MICROSOFT,25248,.html
3. Exame final [GABARITO]_UC Testes de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Testes de Sistemas/3. Exame final [GABARITO]_UC Testes de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Testes de Sistemas,25208,.docx
2. Exame final [ALUNO]_UC Testes de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Testes de Sistemas/2. Exame final [ALUNO]_UC Testes de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Testes de Sistemas,25120,.docx
14afd8fee735fe32ff52e436bed416ce2361e8e4f0bf6641f0e9dc3a91e73918.json,graphify-out/cache/ast/v0.9.47-s2/14afd8fee735fe32ff52e436bed416ce2361e8e4f0bf6641f0e9dc3a91e73918.json,graphify-out/cache/ast/v0.9.47-s2,25021,.json
3dd9d2245822f0b763618a221379603cd5e8c0a25911694c8a71cec4665e24ca.json,graphify-out/cache/ast/v0.9.47-s2/3dd9d2245822f0b763618a221379603cd5e8c0a25911694c8a71cec4665e24ca.json,graphify-out/cache/ast/v0.9.47-s2,25010,.json
index.html,ANALISES/index.html,ANALISES,24923,.html
390a2533d5c8219e3c77d8d131e2db8848eb1b868a8c6cdb7ee2e7b2f38467e2.json,graphify-out/cache/ast/v0.9.47-s2/390a2533d5c8219e3c77d8d131e2db8848eb1b868a8c6cdb7ee2e7b2f38467e2.json,graphify-out/cache/ast/v0.9.47-s2,24902,.json
dabe0292161ce290552effd35fc376f09cb388f3b82ed90f7b4f1f5e6641c5ff.json,graphify-out/cache/ast/v0.9.47-s2/dabe0292161ce290552effd35fc376f09cb388f3b82ed90f7b4f1f5e6641c5ff.json,graphify-out/cache/ast/v0.9.47-s2,24865,.json
ReforcoMatematicaRaciocinioLogico01.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/ReforcoMatematicaRaciocinioLogico01.html,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,24692,.html
57658260e0c2b937823f9b0e6ba8e39550f6fdee0ccdf8e8d5bc00f3b4ab95d8.json,sistema/graphify-out/cache/ast/v0.8.36/57658260e0c2b937823f9b0e6ba8e39550f6fdee0ccdf8e8d5bc00f3b4ab95d8.json,sistema/graphify-out/cache/ast/v0.8.36,24531,.json
gerar_apostila.js,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/MATERIAIS/scripts/gerar_apostila.js,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/MATERIAIS/scripts,24458,.js
4e06690254fc520d9816b9efdd66f6bee3656f2a1919e2cb21a5d9a8f8d2ccbd.json,graphify-out/cache/ast/v0.9.47-s2/4e06690254fc520d9816b9efdd66f6bee3656f2a1919e2cb21a5d9a8f8d2ccbd.json,graphify-out/cache/ast/v0.9.47-s2,24316,.json
SA TESI.pdf,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas/SA TESI.pdf,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas,24262,.pdf
infografico.css,sistema/GERADOR-INFOGRAFICOS/infografico.css,sistema/GERADOR-INFOGRAFICOS,23901,.css
ATIVIDADE-03-Scripts-DDL-DML.sql,sistema/BANCO_DE_DADOS/gabarito-avaliacao-pratica-banco-dados/ATIVIDADE-03-Scripts-DDL-DML.sql,sistema/BANCO_DE_DADOS/gabarito-avaliacao-pratica-banco-dados,23891,.sql
606a479b0efa442a7bca6f682858f68f501aab5aceca998eaf3d2c76923e4ea7.json,sistema/BANCO_DE_DADOS/graphify-out/cache/ast/v0.8.36/606a479b0efa442a7bca6f682858f68f501aab5aceca998eaf3d2c76923e4ea7.json,sistema/BANCO_DE_DADOS/graphify-out/cache/ast/v0.8.36,23613,.json
2a55075ef8f8afe228969b5b6b8b2ab08493af32dc6533fb64e4de20f6e48a82.json,graphify-out/cache/ast/v0.9.47-s2/2a55075ef8f8afe228969b5b6b8b2ab08493af32dc6533fb64e4de20f6e48a82.json,graphify-out/cache/ast/v0.9.47-s2,23578,.json
ATIVIDADE_EQUIPE_06_08_2026.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-04-06-08-2026/ATIVIDADE_EQUIPE_06_08_2026.html,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-04-06-08-2026,23316,.html
61cc48801a81f3abbf6f0e2cc0a8df2ba014433bb887b75f8d3379a37886fd1e.json,graphify-out/cache/ast/v0.9.47-s2/61cc48801a81f3abbf6f0e2cc0a8df2ba014433bb887b75f8d3379a37886fd1e.json,graphify-out/cache/ast/v0.9.47-s2,23200,.json
5ae6efc368d640af276f4329af0778dfbff72aa12989c4eded5bebfa46fd94f7.json,graphify-out/cache/ast/v0.9.47-s2/5ae6efc368d640af276f4329af0778dfbff72aa12989c4eded5bebfa46fd94f7.json,graphify-out/cache/ast/v0.9.47-s2,22978,.json
PLANO-AULAS.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND/PLANO-AULAS.md,sistema/TECNICO-INFORMATICA-INTERNET/TESTES DE FRONTEND,22916,.md
CLAUDE.md,E-MAIL-SENAI/CLAUDE.md,E-MAIL-SENAI,22850,.md
